task,episode,step,colliding_geom
pick up the black bowl on the stove and place it on the plate,19,172,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,172,akita_black_bowl_2_g35
pick up the black bowl on the stove and place it on the plate,19,172,akita_black_bowl_2_g19
pick up the black bowl on the stove and place it on the plate,19,172,akita_black_bowl_2_g17
pick up the black bowl on the stove and place it on the plate,19,172,akita_black_bowl_2_g32
pick up the black bowl on the stove and place it on the plate,19,172,akita_black_bowl_2_g24
pick up the black bowl on the stove and place it on the plate,19,173,akita_black_bowl_2_g18
pick up the black bowl on the stove and place it on the plate,19,173,akita_black_bowl_2_g25
pick up the black bowl on the stove and place it on the plate,19,173,akita_black_bowl_2_g27
pick up the black bowl on the stove and place it on the plate,19,173,akita_black_bowl_2_g33
pick up the black bowl on the stove and place it on the plate,19,173,akita_black_bowl_2_g34
pick up the black bowl on the stove and place it on the plate,19,173,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,173,akita_black_bowl_2_g35
pick up the black bowl on the stove and place it on the plate,19,173,akita_black_bowl_2_g19
pick up the black bowl on the stove and place it on the plate,19,173,akita_black_bowl_2_g32
pick up the black bowl on the stove and place it on the plate,19,173,akita_black_bowl_2_g24
pick up the black bowl on the stove and place it on the plate,19,174,akita_black_bowl_2_g18
pick up the black bowl on the stove and place it on the plate,19,174,akita_black_bowl_2_g25
pick up the black bowl on the stove and place it on the plate,19,174,akita_black_bowl_2_g27
pick up the black bowl on the stove and place it on the plate,19,174,akita_black_bowl_2_g33
pick up the black bowl on the stove and place it on the plate,19,174,akita_black_bowl_2_g34
pick up the black bowl on the stove and place it on the plate,19,174,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,174,akita_black_bowl_2_g35
pick up the black bowl on the stove and place it on the plate,19,174,akita_black_bowl_2_g19
pick up the black bowl on the stove and place it on the plate,19,174,akita_black_bowl_2_g32
pick up the black bowl on the stove and place it on the plate,19,174,akita_black_bowl_2_g24
pick up the black bowl on the stove and place it on the plate,19,175,akita_black_bowl_2_g18
pick up the black bowl on the stove and place it on the plate,19,175,akita_black_bowl_2_g27
pick up the black bowl on the stove and place it on the plate,19,175,akita_black_bowl_2_g25
pick up the black bowl on the stove and place it on the plate,19,175,akita_black_bowl_2_g33
pick up the black bowl on the stove and place it on the plate,19,175,akita_black_bowl_2_g34
pick up the black bowl on the stove and place it on the plate,19,175,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,175,akita_black_bowl_2_g35
pick up the black bowl on the stove and place it on the plate,19,175,akita_black_bowl_2_g32
pick up the black bowl on the stove and place it on the plate,19,175,akita_black_bowl_2_g24
pick up the black bowl on the stove and place it on the plate,19,176,akita_black_bowl_2_g18
pick up the black bowl on the stove and place it on the plate,19,176,akita_black_bowl_2_g27
pick up the black bowl on the stove and place it on the plate,19,176,akita_black_bowl_2_g25
pick up the black bowl on the stove and place it on the plate,19,176,akita_black_bowl_2_g33
pick up the black bowl on the stove and place it on the plate,19,176,akita_black_bowl_2_g34
pick up the black bowl on the stove and place it on the plate,19,176,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,176,akita_black_bowl_2_g35
pick up the black bowl on the stove and place it on the plate,19,176,akita_black_bowl_2_g32
pick up the black bowl on the stove and place it on the plate,19,176,akita_black_bowl_2_g24
pick up the black bowl on the stove and place it on the plate,19,177,akita_black_bowl_2_g18
pick up the black bowl on the stove and place it on the plate,19,177,akita_black_bowl_2_g27
pick up the black bowl on the stove and place it on the plate,19,177,akita_black_bowl_2_g25
pick up the black bowl on the stove and place it on the plate,19,177,akita_black_bowl_2_g33
pick up the black bowl on the stove and place it on the plate,19,177,akita_black_bowl_2_g34
pick up the black bowl on the stove and place it on the plate,19,177,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,177,akita_black_bowl_2_g35
pick up the black bowl on the stove and place it on the plate,19,177,akita_black_bowl_2_g32
pick up the black bowl on the stove and place it on the plate,19,177,akita_black_bowl_2_g24
pick up the black bowl on the stove and place it on the plate,19,178,akita_black_bowl_2_g18
pick up the black bowl on the stove and place it on the plate,19,178,akita_black_bowl_2_g27
pick up the black bowl on the stove and place it on the plate,19,178,akita_black_bowl_2_g25
pick up the black bowl on the stove and place it on the plate,19,178,akita_black_bowl_2_g33
pick up the black bowl on the stove and place it on the plate,19,178,akita_black_bowl_2_g34
pick up the black bowl on the stove and place it on the plate,19,178,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,178,akita_black_bowl_2_g35
pick up the black bowl on the stove and place it on the plate,19,178,akita_black_bowl_2_g32
pick up the black bowl on the stove and place it on the plate,19,178,akita_black_bowl_2_g24
pick up the black bowl on the stove and place it on the plate,19,179,akita_black_bowl_2_g18
pick up the black bowl on the stove and place it on the plate,19,179,akita_black_bowl_2_g27
pick up the black bowl on the stove and place it on the plate,19,179,akita_black_bowl_2_g25
pick up the black bowl on the stove and place it on the plate,19,179,akita_black_bowl_2_g33
pick up the black bowl on the stove and place it on the plate,19,179,akita_black_bowl_2_g34
pick up the black bowl on the stove and place it on the plate,19,179,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,179,akita_black_bowl_2_g35
pick up the black bowl on the stove and place it on the plate,19,179,akita_black_bowl_2_g32
pick up the black bowl on the stove and place it on the plate,19,179,akita_black_bowl_2_g24
pick up the black bowl on the stove and place it on the plate,19,180,akita_black_bowl_2_g18
pick up the black bowl on the stove and place it on the plate,19,180,akita_black_bowl_2_g27
pick up the black bowl on the stove and place it on the plate,19,180,akita_black_bowl_2_g25
pick up the black bowl on the stove and place it on the plate,19,180,akita_black_bowl_2_g33
pick up the black bowl on the stove and place it on the plate,19,180,akita_black_bowl_2_g34
pick up the black bowl on the stove and place it on the plate,19,180,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,180,akita_black_bowl_2_g35
pick up the black bowl on the stove and place it on the plate,19,180,akita_black_bowl_2_g32
pick up the black bowl on the stove and place it on the plate,19,180,akita_black_bowl_2_g24
pick up the black bowl on the stove and place it on the plate,19,181,akita_black_bowl_2_g18
pick up the black bowl on the stove and place it on the plate,19,181,akita_black_bowl_2_g27
pick up the black bowl on the stove and place it on the plate,19,181,akita_black_bowl_2_g25
pick up the black bowl on the stove and place it on the plate,19,181,akita_black_bowl_2_g33
pick up the black bowl on the stove and place it on the plate,19,181,akita_black_bowl_2_g34
pick up the black bowl on the stove and place it on the plate,19,181,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,181,akita_black_bowl_2_g35
pick up the black bowl on the stove and place it on the plate,19,181,akita_black_bowl_2_g32
pick up the black bowl on the stove and place it on the plate,19,181,akita_black_bowl_2_g24
pick up the black bowl on the stove and place it on the plate,19,182,akita_black_bowl_2_g18
pick up the black bowl on the stove and place it on the plate,19,182,akita_black_bowl_2_g27
pick up the black bowl on the stove and place it on the plate,19,182,akita_black_bowl_2_g25
pick up the black bowl on the stove and place it on the plate,19,182,akita_black_bowl_2_g33
pick up the black bowl on the stove and place it on the plate,19,182,akita_black_bowl_2_g34
pick up the black bowl on the stove and place it on the plate,19,182,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,182,akita_black_bowl_2_g35
pick up the black bowl on the stove and place it on the plate,19,182,akita_black_bowl_2_g32
pick up the black bowl on the stove and place it on the plate,19,182,akita_black_bowl_2_g24
pick up the black bowl on the stove and place it on the plate,19,183,akita_black_bowl_2_g18
pick up the black bowl on the stove and place it on the plate,19,183,akita_black_bowl_2_g27
pick up the black bowl on the stove and place it on the plate,19,183,akita_black_bowl_2_g25
pick up the black bowl on the stove and place it on the plate,19,183,akita_black_bowl_2_g33
pick up the black bowl on the stove and place it on the plate,19,183,akita_black_bowl_2_g34
pick up the black bowl on the stove and place it on the plate,19,183,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,183,akita_black_bowl_2_g32
pick up the black bowl on the stove and place it on the plate,19,183,akita_black_bowl_2_g24
pick up the black bowl on the stove and place it on the plate,19,184,akita_black_bowl_2_g18
pick up the black bowl on the stove and place it on the plate,19,184,akita_black_bowl_2_g27
pick up the black bowl on the stove and place it on the plate,19,184,akita_black_bowl_2_g25
pick up the black bowl on the stove and place it on the plate,19,184,akita_black_bowl_2_g33
pick up the black bowl on the stove and place it on the plate,19,184,akita_black_bowl_2_g34
pick up the black bowl on the stove and place it on the plate,19,184,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,184,akita_black_bowl_2_g35
pick up the black bowl on the stove and place it on the plate,19,184,akita_black_bowl_2_g32
pick up the black bowl on the stove and place it on the plate,19,184,akita_black_bowl_2_g24
pick up the black bowl on the stove and place it on the plate,19,185,akita_black_bowl_2_g18
pick up the black bowl on the stove and place it on the plate,19,185,akita_black_bowl_2_g27
pick up the black bowl on the stove and place it on the plate,19,185,akita_black_bowl_2_g25
pick up the black bowl on the stove and place it on the plate,19,185,akita_black_bowl_2_g33
pick up the black bowl on the stove and place it on the plate,19,185,akita_black_bowl_2_g34
pick up the black bowl on the stove and place it on the plate,19,185,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,185,akita_black_bowl_2_g32
pick up the black bowl on the stove and place it on the plate,19,185,akita_black_bowl_2_g24
pick up the black bowl on the stove and place it on the plate,19,186,akita_black_bowl_2_g18
pick up the black bowl on the stove and place it on the plate,19,186,akita_black_bowl_2_g27
pick up the black bowl on the stove and place it on the plate,19,186,akita_black_bowl_2_g25
pick up the black bowl on the stove and place it on the plate,19,186,akita_black_bowl_2_g33
pick up the black bowl on the stove and place it on the plate,19,186,akita_black_bowl_2_g34
pick up the black bowl on the stove and place it on the plate,19,186,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,186,akita_black_bowl_2_g32
pick up the black bowl on the stove and place it on the plate,19,186,akita_black_bowl_2_g24
pick up the black bowl on the stove and place it on the plate,19,187,akita_black_bowl_2_g18
pick up the black bowl on the stove and place it on the plate,19,187,akita_black_bowl_2_g27
pick up the black bowl on the stove and place it on the plate,19,187,akita_black_bowl_2_g25
pick up the black bowl on the stove and place it on the plate,19,187,akita_black_bowl_2_g33
pick up the black bowl on the stove and place it on the plate,19,187,akita_black_bowl_2_g34
pick up the black bowl on the stove and place it on the plate,19,187,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,187,akita_black_bowl_2_g32
pick up the black bowl on the stove and place it on the plate,19,187,akita_black_bowl_2_g24
pick up the black bowl on the stove and place it on the plate,19,188,akita_black_bowl_2_g18
pick up the black bowl on the stove and place it on the plate,19,188,akita_black_bowl_2_g27
pick up the black bowl on the stove and place it on the plate,19,188,akita_black_bowl_2_g25
pick up the black bowl on the stove and place it on the plate,19,188,akita_black_bowl_2_g33
pick up the black bowl on the stove and place it on the plate,19,188,akita_black_bowl_2_g34
pick up the black bowl on the stove and place it on the plate,19,188,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,188,akita_black_bowl_2_g32
pick up the black bowl on the stove and place it on the plate,19,188,akita_black_bowl_2_g24
pick up the black bowl on the stove and place it on the plate,19,189,akita_black_bowl_2_g27
pick up the black bowl on the stove and place it on the plate,19,189,akita_black_bowl_2_g25
pick up the black bowl on the stove and place it on the plate,19,189,akita_black_bowl_2_g33
pick up the black bowl on the stove and place it on the plate,19,189,akita_black_bowl_2_g34
pick up the black bowl on the stove and place it on the plate,19,189,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,189,akita_black_bowl_2_g32
pick up the black bowl on the stove and place it on the plate,19,189,akita_black_bowl_2_g18
pick up the black bowl on the stove and place it on the plate,19,190,akita_black_bowl_2_g33
pick up the black bowl on the stove and place it on the plate,19,190,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,190,akita_black_bowl_2_g34
pick up the black bowl on the stove and place it on the plate,19,190,akita_black_bowl_2_g25
pick up the black bowl on the stove and place it on the plate,19,191,akita_black_bowl_2_g33
pick up the black bowl on the stove and place it on the plate,19,191,akita_black_bowl_2_g26
pick up the black bowl on the stove and place it on the plate,19,191,akita_black_bowl_2_g34
pick up the black bowl on the stove and place it on the plate,19,191,akita_black_bowl_2_g25
pick up the black bowl on the stove and place it on the plate,20,179,wooden_cabinet_1_g9
pick up the black bowl on the stove and place it on the plate,20,180,wooden_cabinet_1_g9
pick up the black bowl on the stove and place it on the plate,20,186,wooden_cabinet_1_g9
pick up the black bowl on the stove and place it on the plate,20,189,wooden_cabinet_1_g9
pick up the black bowl on the stove and place it on the plate,20,193,akita_black_bowl_2_g20
pick up the black bowl on the stove and place it on the plate,20,193,akita_black_bowl_2_g21
pick up the black bowl on the stove and place it on the plate,20,197,akita_black_bowl_2_g21
pick up the black bowl on the stove and place it on the plate,20,197,akita_black_bowl_2_g22
pick up the black bowl on the stove and place it on the plate,21,206,table_collision
pick up the black bowl on the stove and place it on the plate,21,208,table_collision
pick up the black bowl on the stove and place it on the plate,21,209,table_collision
pick up the black bowl on the stove and place it on the plate,21,210,table_collision
pick up the black bowl on the stove and place it on the plate,21,211,table_collision
pick up the black bowl on the stove and place it on the plate,21,212,table_collision
pick up the black bowl on the stove and place it on the plate,21,213,table_collision
pick up the black bowl on the stove and place it on the plate,21,214,table_collision
pick up the black bowl on the stove and place it on the plate,21,215,table_collision
pick up the black bowl on the stove and place it on the plate,21,216,table_collision
pick up the black bowl on the stove and place it on the plate,21,217,table_collision
pick up the black bowl on the stove and place it on the plate,21,218,table_collision
pick up the black bowl on the stove and place it on the plate,21,219,table_collision
pick up the black bowl on the stove and place it on the plate,21,220,table_collision
pick up the black bowl on the stove and place it on the plate,22,187,table_collision
pick up the black bowl on the stove and place it on the plate,22,188,table_collision
pick up the black bowl on the stove and place it on the plate,22,189,table_collision
pick up the black bowl on the stove and place it on the plate,22,192,table_collision
pick up the black bowl on the stove and place it on the plate,22,193,table_collision
pick up the black bowl on the stove and place it on the plate,22,194,table_collision
pick up the black bowl on the stove and place it on the plate,22,195,table_collision
pick up the black bowl on the stove and place it on the plate,22,196,table_collision
pick up the black bowl on the stove and place it on the plate,22,197,table_collision
pick up the black bowl on the stove and place it on the plate,22,198,table_collision
pick up the black bowl on the stove and place it on the plate,22,199,table_collision
pick up the black bowl on the stove and place it on the plate,22,200,table_collision
pick up the black bowl on the stove and place it on the plate,22,201,table_collision
pick up the black bowl on the stove and place it on the plate,22,202,table_collision
pick up the black bowl on the stove and place it on the plate,22,203,table_collision
pick up the black bowl on the stove and place it on the plate,22,204,table_collision
pick up the black bowl on the stove and place it on the plate,22,205,table_collision
pick up the black bowl on the stove and place it on the plate,22,206,table_collision
pick up the black bowl on the stove and place it on the plate,22,207,table_collision
pick up the black bowl on the stove and place it on the plate,22,208,table_collision
pick up the black bowl on the stove and place it on the plate,22,209,table_collision
pick up the black bowl on the stove and place it on the plate,22,210,table_collision
pick up the black bowl on the stove and place it on the plate,22,211,table_collision
pick up the black bowl on the stove and place it on the plate,22,212,table_collision
pick up the black bowl on the stove and place it on the plate,22,213,table_collision
pick up the black bowl on the stove and place it on the plate,22,214,table_collision
pick up the black bowl on the stove and place it on the plate,22,215,table_collision
pick up the black bowl on the stove and place it on the plate,22,216,table_collision
pick up the black bowl on the stove and place it on the plate,22,217,table_collision
pick up the black bowl on the stove and place it on the plate,22,218,table_collision
pick up the black bowl on the stove and place it on the plate,22,219,table_collision
pick up the black bowl on the stove and place it on the plate,22,220,table_collision
pick up the black bowl on the stove and place it on the plate,25,220,table_collision
pick up the black bowl on the stove and place it on the plate,29,163,table_collision
pick up the black bowl on the stove and place it on the plate,29,164,table_collision
pick up the black bowl on the stove and place it on the plate,29,165,table_collision
pick up the black bowl on the stove and place it on the plate,29,166,table_collision
pick up the black bowl on the stove and place it on the plate,29,168,table_collision
pick up the black bowl on the stove and place it on the plate,29,169,table_collision
pick up the black bowl on the stove and place it on the plate,29,170,table_collision
pick up the black bowl on the stove and place it on the plate,29,171,table_collision
pick up the black bowl on the stove and place it on the plate,29,172,table_collision
pick up the black bowl on the stove and place it on the plate,29,173,table_collision
pick up the black bowl on the stove and place it on the plate,29,174,table_collision
pick up the black bowl on the stove and place it on the plate,29,175,table_collision
pick up the black bowl on the stove and place it on the plate,29,176,table_collision
pick up the black bowl on the stove and place it on the plate,29,177,table_collision
pick up the black bowl on the stove and place it on the plate,29,178,table_collision
pick up the black bowl on the stove and place it on the plate,29,179,table_collision
pick up the black bowl on the stove and place it on the plate,29,180,table_collision
pick up the black bowl on the stove and place it on the plate,29,181,table_collision
pick up the black bowl on the stove and place it on the plate,29,182,table_collision
pick up the black bowl on the stove and place it on the plate,29,183,table_collision
pick up the black bowl on the stove and place it on the plate,29,184,table_collision
pick up the black bowl on the stove and place it on the plate,29,185,table_collision
pick up the black bowl on the stove and place it on the plate,29,186,table_collision
pick up the black bowl on the stove and place it on the plate,29,187,table_collision
pick up the black bowl on the stove and place it on the plate,29,188,table_collision
pick up the black bowl on the stove and place it on the plate,29,189,table_collision
pick up the black bowl on the stove and place it on the plate,29,190,table_collision
pick up the black bowl on the stove and place it on the plate,29,191,table_collision
pick up the black bowl on the stove and place it on the plate,29,192,table_collision
pick up the black bowl on the stove and place it on the plate,29,193,table_collision
pick up the black bowl on the stove and place it on the plate,29,194,table_collision
pick up the black bowl on the stove and place it on the plate,29,195,table_collision
pick up the black bowl on the stove and place it on the plate,29,196,table_collision
pick up the black bowl on the stove and place it on the plate,29,197,table_collision
pick up the black bowl on the stove and place it on the plate,29,198,table_collision
pick up the black bowl on the stove and place it on the plate,29,199,table_collision
pick up the black bowl on the stove and place it on the plate,29,200,table_collision
pick up the black bowl on the stove and place it on the plate,29,201,table_collision
pick up the black bowl on the stove and place it on the plate,29,202,table_collision
pick up the black bowl on the stove and place it on the plate,29,203,table_collision
pick up the black bowl on the stove and place it on the plate,29,204,table_collision
pick up the black bowl on the stove and place it on the plate,29,205,table_collision
pick up the black bowl on the stove and place it on the plate,29,206,table_collision
pick up the black bowl on the stove and place it on the plate,29,207,table_collision
pick up the black bowl on the stove and place it on the plate,29,208,table_collision
pick up the black bowl on the stove and place it on the plate,29,209,table_collision
pick up the black bowl on the stove and place it on the plate,29,210,table_collision
pick up the black bowl on the stove and place it on the plate,29,211,table_collision
pick up the black bowl on the stove and place it on the plate,29,212,table_collision
pick up the black bowl on the stove and place it on the plate,29,213,table_collision
pick up the black bowl on the stove and place it on the plate,29,214,table_collision
pick up the black bowl on the stove and place it on the plate,29,215,table_collision
pick up the black bowl on the stove and place it on the plate,29,216,table_collision
pick up the black bowl on the stove and place it on the plate,29,217,table_collision
pick up the black bowl on the stove and place it on the plate,29,218,table_collision
pick up the black bowl on the stove and place it on the plate,29,219,table_collision
pick up the black bowl on the stove and place it on the plate,29,220,table_collision
pick up the black bowl on the stove and place it on the plate,31,182,table_collision
pick up the black bowl on the stove and place it on the plate,31,184,table_collision
pick up the black bowl on the stove and place it on the plate,31,185,table_collision
pick up the black bowl on the stove and place it on the plate,31,187,table_collision
pick up the black bowl on the stove and place it on the plate,31,189,table_collision
pick up the black bowl on the stove and place it on the plate,31,190,table_collision
pick up the black bowl on the stove and place it on the plate,31,191,table_collision
pick up the black bowl on the stove and place it on the plate,31,192,table_collision
pick up the black bowl on the stove and place it on the plate,31,193,table_collision
pick up the black bowl on the stove and place it on the plate,31,194,table_collision
pick up the black bowl on the stove and place it on the plate,31,195,table_collision
pick up the black bowl on the stove and place it on the plate,31,196,table_collision
pick up the black bowl on the stove and place it on the plate,31,197,table_collision
pick up the black bowl on the stove and place it on the plate,31,198,table_collision
pick up the black bowl on the stove and place it on the plate,31,199,table_collision
pick up the black bowl on the stove and place it on the plate,31,200,table_collision
pick up the black bowl on the stove and place it on the plate,31,201,table_collision
pick up the black bowl on the stove and place it on the plate,31,202,table_collision
pick up the black bowl on the stove and place it on the plate,31,203,table_collision
pick up the black bowl on the stove and place it on the plate,31,204,table_collision
pick up the black bowl on the stove and place it on the plate,31,205,table_collision
pick up the black bowl on the stove and place it on the plate,31,206,table_collision
pick up the black bowl on the stove and place it on the plate,31,207,table_collision
pick up the black bowl on the stove and place it on the plate,31,208,table_collision
pick up the black bowl on the stove and place it on the plate,31,209,table_collision
pick up the black bowl on the stove and place it on the plate,31,210,table_collision
pick up the black bowl on the stove and place it on the plate,31,211,table_collision
pick up the black bowl on the stove and place it on the plate,31,212,table_collision
pick up the black bowl on the stove and place it on the plate,31,213,table_collision
pick up the black bowl on the stove and place it on the plate,31,214,table_collision
pick up the black bowl on the stove and place it on the plate,31,215,table_collision
pick up the black bowl on the stove and place it on the plate,31,216,table_collision
pick up the black bowl on the stove and place it on the plate,31,217,table_collision
pick up the black bowl on the stove and place it on the plate,31,218,table_collision
pick up the black bowl on the stove and place it on the plate,31,219,table_collision
pick up the black bowl on the stove and place it on the plate,31,220,table_collision
pick up the black bowl on the stove and place it on the plate,37,211,table_collision
pick up the black bowl on the stove and place it on the plate,37,213,table_collision
pick up the black bowl on the stove and place it on the plate,37,214,table_collision
pick up the black bowl on the stove and place it on the plate,37,215,table_collision
pick up the black bowl on the stove and place it on the plate,37,216,table_collision
pick up the black bowl on the stove and place it on the plate,37,217,table_collision
pick up the black bowl on the stove and place it on the plate,37,218,table_collision
pick up the black bowl on the stove and place it on the plate,37,219,table_collision
pick up the black bowl on the stove and place it on the plate,37,220,table_collision
pick up the black bowl on the stove and place it on the plate,38,210,table_collision
pick up the black bowl on the stove and place it on the plate,38,211,table_collision
pick up the black bowl on the stove and place it on the plate,38,212,table_collision
pick up the black bowl on the stove and place it on the plate,38,214,table_collision
pick up the black bowl on the stove and place it on the plate,38,215,table_collision
pick up the black bowl on the stove and place it on the plate,38,216,table_collision
pick up the black bowl on the stove and place it on the plate,38,217,table_collision
pick up the black bowl on the stove and place it on the plate,38,218,table_collision
pick up the black bowl on the stove and place it on the plate,38,219,table_collision
pick up the black bowl on the stove and place it on the plate,38,220,table_collision
pick up the black bowl on the stove and place it on the plate,39,192,table_collision
pick up the black bowl on the stove and place it on the plate,39,193,table_collision
pick up the black bowl on the stove and place it on the plate,39,195,table_collision
pick up the black bowl on the stove and place it on the plate,39,196,table_collision
pick up the black bowl on the stove and place it on the plate,39,197,table_collision
pick up the black bowl on the stove and place it on the plate,39,198,table_collision
pick up the black bowl on the stove and place it on the plate,39,199,table_collision
pick up the black bowl on the stove and place it on the plate,39,200,table_collision
pick up the black bowl on the stove and place it on the plate,39,201,table_collision
pick up the black bowl on the stove and place it on the plate,39,202,table_collision
pick up the black bowl on the stove and place it on the plate,39,203,table_collision
pick up the black bowl on the stove and place it on the plate,39,204,table_collision
pick up the black bowl on the stove and place it on the plate,39,205,table_collision
pick up the black bowl on the stove and place it on the plate,39,206,table_collision
pick up the black bowl on the stove and place it on the plate,39,207,table_collision
pick up the black bowl on the stove and place it on the plate,39,208,table_collision
pick up the black bowl on the stove and place it on the plate,39,209,table_collision
pick up the black bowl on the stove and place it on the plate,39,210,table_collision
pick up the black bowl on the stove and place it on the plate,39,211,table_collision
pick up the black bowl on the stove and place it on the plate,39,212,table_collision
pick up the black bowl on the stove and place it on the plate,39,213,table_collision
pick up the black bowl on the stove and place it on the plate,39,214,table_collision
pick up the black bowl on the stove and place it on the plate,39,215,table_collision
pick up the black bowl on the stove and place it on the plate,39,216,table_collision
pick up the black bowl on the stove and place it on the plate,39,217,table_collision
pick up the black bowl on the stove and place it on the plate,39,218,table_collision
pick up the black bowl on the stove and place it on the plate,39,219,table_collision
pick up the black bowl on the stove and place it on the plate,39,220,table_collision
pick up the black bowl on the stove and place it on the plate,46,190,table_collision
pick up the black bowl on the stove and place it on the plate,46,191,table_collision
pick up the black bowl on the stove and place it on the plate,46,192,table_collision
pick up the black bowl on the stove and place it on the plate,46,193,table_collision
pick up the black bowl on the stove and place it on the plate,46,194,table_collision
pick up the black bowl on the stove and place it on the plate,46,195,table_collision
pick up the black bowl on the stove and place it on the plate,46,196,table_collision
pick up the black bowl on the stove and place it on the plate,46,197,table_collision
pick up the black bowl on the stove and place it on the plate,46,198,table_collision
pick up the black bowl on the stove and place it on the plate,46,199,table_collision
pick up the black bowl on the stove and place it on the plate,46,200,table_collision
pick up the black bowl on the stove and place it on the plate,46,201,table_collision
pick up the black bowl on the stove and place it on the plate,46,202,table_collision
pick up the black bowl on the stove and place it on the plate,46,203,table_collision
pick up the black bowl on the stove and place it on the plate,46,204,table_collision
pick up the black bowl on the stove and place it on the plate,46,205,table_collision
pick up the black bowl on the stove and place it on the plate,46,206,table_collision
pick up the black bowl on the stove and place it on the plate,46,207,table_collision
pick up the black bowl on the stove and place it on the plate,46,208,table_collision
pick up the black bowl on the stove and place it on the plate,46,209,table_collision
pick up the black bowl on the stove and place it on the plate,46,210,table_collision
pick up the black bowl on the stove and place it on the plate,46,211,table_collision
pick up the black bowl on the stove and place it on the plate,46,212,table_collision
pick up the black bowl on the stove and place it on the plate,46,213,table_collision
pick up the black bowl on the stove and place it on the plate,46,214,table_collision
pick up the black bowl on the stove and place it on the plate,46,215,table_collision
pick up the black bowl on the stove and place it on the plate,46,216,table_collision
pick up the black bowl on the stove and place it on the plate,46,217,table_collision
pick up the black bowl on the stove and place it on the plate,46,218,table_collision
pick up the black bowl on the stove and place it on the plate,46,219,table_collision
pick up the black bowl on the stove and place it on the plate,46,220,table_collision
pick up the black bowl on the stove and place it on the plate,50,206,table_collision
pick up the black bowl on the stove and place it on the plate,50,208,table_collision
pick up the black bowl on the stove and place it on the plate,50,210,table_collision
pick up the black bowl on the stove and place it on the plate,50,211,table_collision
pick up the black bowl on the stove and place it on the plate,50,212,table_collision
pick up the black bowl on the stove and place it on the plate,50,213,table_collision
pick up the black bowl on the stove and place it on the plate,50,214,table_collision
pick up the black bowl on the stove and place it on the plate,50,215,table_collision
pick up the black bowl on the stove and place it on the plate,50,216,table_collision
pick up the black bowl on the stove and place it on the plate,50,217,table_collision
pick up the black bowl on the stove and place it on the plate,50,218,table_collision
pick up the black bowl on the stove and place it on the plate,50,219,table_collision
pick up the black bowl on the stove and place it on the plate,50,220,table_collision
pick up the black bowl next to the plate and place it on the plate,7,195,table_collision
pick up the black bowl next to the plate and place it on the plate,7,196,table_collision
pick up the black bowl next to the plate and place it on the plate,7,197,table_collision
pick up the black bowl next to the plate and place it on the plate,7,198,table_collision
pick up the black bowl next to the plate and place it on the plate,7,199,table_collision
pick up the black bowl next to the plate and place it on the plate,7,200,table_collision
pick up the black bowl next to the plate and place it on the plate,7,201,table_collision
pick up the black bowl next to the plate and place it on the plate,7,202,table_collision
pick up the black bowl next to the plate and place it on the plate,7,203,table_collision
pick up the black bowl next to the plate and place it on the plate,7,204,table_collision
pick up the black bowl next to the plate and place it on the plate,7,205,table_collision
pick up the black bowl next to the plate and place it on the plate,7,206,table_collision
pick up the black bowl next to the plate and place it on the plate,7,207,table_collision
pick up the black bowl next to the plate and place it on the plate,7,208,table_collision
pick up the black bowl next to the plate and place it on the plate,7,209,table_collision
pick up the black bowl next to the plate and place it on the plate,7,210,table_collision
pick up the black bowl next to the plate and place it on the plate,7,211,table_collision
pick up the black bowl next to the plate and place it on the plate,7,212,table_collision
pick up the black bowl next to the plate and place it on the plate,7,213,table_collision
pick up the black bowl next to the plate and place it on the plate,7,214,table_collision
pick up the black bowl next to the plate and place it on the plate,7,215,table_collision
pick up the black bowl next to the plate and place it on the plate,7,216,table_collision
pick up the black bowl next to the plate and place it on the plate,7,217,table_collision
pick up the black bowl next to the plate and place it on the plate,7,218,table_collision
pick up the black bowl next to the plate and place it on the plate,7,219,table_collision
pick up the black bowl next to the plate and place it on the plate,7,220,table_collision
pick up the black bowl next to the plate and place it on the plate,10,184,wooden_cabinet_1_g9
